40377.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
5.00000 	1.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
10.00000 	2.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
15.00000 	3.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
20.00000 	4.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
25.00000 	5.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
30.00000 	6.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
35.00000 	7.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
40.00000 	8.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
45.00000 	9.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
50.00000 	10.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
55.00000 	11.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
60.00000 	12.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
65.00000 	13.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
70.00000 	14.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
75.00000 	15.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
80.00000 	16.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
85.00000 	17.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
90.00000 	18.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
95.00000 	19.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
100.00000 	20.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
105.00000 	21.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
110.00000 	22.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
115.00000 	23.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
120.00000 	24.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
125.00000 	25.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
130.00000 	26.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
135.00000 	27.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
140.00000 	28.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
145.00000 	29.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
150.00000 	30.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
155.00000 	31.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
160.00000 	32.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
165.00000 	33.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
170.00000 	34.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
175.00000 	35.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
180.00000 	36.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
185.00000 	37.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
190.00000 	38.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
195.00000 	39.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
200.00000 	40.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
205.00000 	41.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
210.00000 	42.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
215.00000 	43.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
220.00000 	44.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
225.00000 	45.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
230.00000 	46.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
235.00000 	47.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
240.00000 	48.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
245.00000 	49.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
250.00000 	50.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
255.00000 	51.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
260.00000 	52.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
265.00000 	53.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
270.00000 	54.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
275.00000 	55.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
280.00000 	56.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
285.00000 	57.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
290.00000 	58.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
295.00000 	59.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
300.00000 	60.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
305.00000 	61.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
310.00000 	62.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
315.00000 	63.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
320.00000 	64.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
325.00000 	65.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
330.00000 	66.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
335.00000 	67.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
340.00000 	68.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
345.00000 	69.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
350.00000 	70.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
355.00000 	71.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
360.00000 	72.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
365.00000 	73.00000 	0.00000 	0.00000 	0.00000 	0.00000 	0.00000 	
