accBasedController [2021-03-27-22-07-02]
time[s]  vel_hum[rad/s]  vel_exo[rad/s]  acc_hum[rad/ss]  acc_exo[rad/ss]  theta_c[rad]  theta_l[rad]
8.013458  0.019  0.007  0.007  0.013  -0.000  0.006
8.016458  0.019  0.007  0.007  0.013  -0.000  0.006
8.019458  0.019  0.007  0.007  0.013  -0.000  0.006
8.022458  0.018  0.008  -0.061  0.152  -0.000  0.006
8.025459  0.018  0.008  -0.061  0.152  -0.000  0.006
8.028459  0.018  0.009  -0.013  0.034  -0.000  0.006
8.031459  0.018  0.009  -0.013  0.034  -0.000  0.006
8.034459  0.015  0.005  -0.387  -0.433  -0.000  0.006
8.037459  0.015  0.005  -0.387  -0.433  -0.000  0.006
8.040459  0.015  0.005  -0.387  -0.433  -0.000  0.006
8.043460  0.014  0.004  -0.086  -0.096  -0.000  0.006
8.046460  0.014  0.004  -0.086  -0.096  -0.000  0.006
8.049460  0.014  0.005  0.007  0.100  -0.000  0.006
8.052460  0.014  0.005  0.007  0.100  -0.000  0.006
8.055460  0.015  0.007  0.092  0.206  -0.000  0.006
8.058460  0.015  0.007  0.092  0.206  -0.000  0.006
8.061461  0.015  0.007  0.092  0.206  -0.000  0.006
8.064461  0.015  0.007  0.020  0.046  -0.000  0.006
8.067461  0.015  0.007  0.020  0.046  -0.000  0.006
8.071461  0.015  0.007  0.004  0.010  -0.000  0.006
8.074461  0.015  0.007  0.004  0.010  -0.000  0.006
8.077462  0.015  0.007  0.001  0.002  -0.000  0.006
8.080462  0.015  0.007  0.001  0.002  -0.000  0.006
8.083462  0.015  0.007  0.001  0.002  -0.000  0.006
8.086462  0.015  0.007  0.000  0.000  -0.000  0.006
8.089462  0.015  0.007  0.000  0.000  -0.000  0.006
8.092462  0.015  0.007  0.000  0.000  -0.000  0.006
8.095463  0.015  0.007  0.000  0.000  -0.000  0.006
8.098463  0.015  0.006  0.006  -0.204  -0.000  0.006
8.101463  0.015  0.006  0.006  -0.204  -0.000  0.006
8.104463  0.015  0.006  0.006  -0.204  -0.000  0.006
8.107463  0.022  0.005  0.820  -0.142  -0.000  0.006
8.110463  0.022  0.005  0.820  -0.142  -0.000  0.006
8.113464  0.024  0.004  0.285  -0.096  -0.000  0.006
8.116464  0.024  0.004  0.285  -0.096  -0.000  0.006
8.119464  0.025  0.004  0.109  0.026  -0.000  0.006
8.122464  0.025  0.004  0.109  0.026  -0.000  0.006
8.125464  0.025  0.004  0.109  0.026  -0.000  0.006
8.128464  0.026  0.004  0.081  0.046  -0.000  0.006
8.131465  0.026  0.004  0.081  0.046  -0.000  0.006
8.134465  0.024  0.005  -0.150  0.119  -0.000  0.006
8.137465  0.024  0.005  -0.150  0.119  -0.000  0.006
8.140465  0.028  0.008  0.431  0.392  -0.000  0.006
8.143465  0.028  0.008  0.431  0.392  -0.000  0.006
8.146465  0.028  0.008  0.431  0.392  -0.000  0.006
8.149466  0.034  0.011  0.775  0.370  -0.000  0.006
8.152466  0.034  0.011  0.775  0.370  -0.000  0.006
8.155466  0.040  0.014  0.786  0.283  -0.000  0.006
8.158466  0.040  0.014  0.786  0.283  -0.000  0.006
8.161466  0.042  0.014  0.174  0.063  -0.000  0.006
8.164467  0.042  0.014  0.174  0.063  -0.000  0.006
8.167467  0.042  0.014  0.174  0.063  -0.000  0.006
8.170467  0.046  0.015  0.582  0.135  -0.000  0.006
8.173467  0.046  0.015  0.582  0.135  -0.000  0.006
8.176467  0.054  0.017  0.898  0.263  -0.000  0.006
8.179467  0.054  0.017  0.898  0.263  -0.000  0.006
8.182468  0.059  0.021  0.642  0.411  -0.000  0.006
8.185468  0.059  0.021  0.642  0.411  -0.000  0.006
8.188468  0.059  0.021  0.642  0.411  -0.000  0.006
8.191468  0.058  0.026  -0.036  0.661  -0.000  0.006
8.194468  0.058  0.026  -0.036  0.661  -0.000  0.006
8.197468  0.055  0.031  -0.388  0.629  -0.000  0.006
8.200469  0.055  0.031  -0.388  0.629  -0.000  0.006
8.203469  0.050  0.033  -0.704  0.304  -0.000  0.006
8.206469  0.050  0.033  -0.704  0.304  -0.000  0.006
8.209469  0.050  0.033  -0.704  0.304  -0.000  0.006
8.212469  0.048  0.034  -0.156  0.067  -0.000  0.006
8.215469  0.048  0.034  -0.156  0.067  -0.000  0.006
8.218470  0.041  0.035  -0.888  0.164  -0.000  0.006
8.221470  0.041  0.035  -0.888  0.164  -0.000  0.006
8.224470  0.032  0.037  -1.146  0.176  -0.000  0.006
8.227470  0.032  0.037  -1.146  0.176  -0.000  0.006
8.230470  0.032  0.037  -1.146  0.176  -0.000  0.006
8.233470  0.021  0.037  -1.347  0.002  -0.000  0.006
8.236471  0.021  0.037  -1.347  0.002  -0.000  0.006
8.239471  0.011  0.033  -1.353  -0.406  -0.000  0.006
8.242471  0.011  0.033  -1.353  -0.406  -0.000  0.006
8.245471  -0.000  0.030  -1.368  -0.488  -0.000  0.006
8.248471  -0.000  0.030  -1.368  -0.488  -0.000  0.006
8.251471  -0.000  0.030  -1.368  -0.488  -0.000  0.006
8.254472  -0.003  0.029  -0.303  -0.108  -0.000  0.006
8.257472  -0.003  0.029  -0.303  -0.108  -0.000  0.006
8.260472  -0.025  0.021  -2.821  -0.994  -0.000  0.006
8.263472  -0.025  0.021  -2.821  -0.994  -0.000  0.006
8.266472  -0.030  0.019  -0.624  -0.220  -0.000  0.006
8.269473  -0.030  0.019  -0.624  -0.220  -0.000  0.006
8.272473  -0.030  0.019  -0.624  -0.220  -0.000  0.006
8.275473  -0.041  0.012  -1.264  -0.838  -0.000  0.006
8.278473  -0.041  0.012  -1.264  -0.838  -0.000  0.006
8.281473  -0.052  0.004  -1.486  -1.007  -0.000  0.006
8.284473  -0.052  0.004  -1.486  -1.007  -0.000  0.006
8.287474  -0.067  -0.006  -1.770  -1.283  -0.000  0.006
8.290474  -0.067  -0.006  -1.770  -1.283  -0.000  0.006
8.293474  -0.067  -0.006  -1.770  -1.283  -0.000  0.006
8.296474  -0.081  -0.017  -1.764  -1.414  -0.000  0.006
8.299474  -0.081  -0.017  -1.764  -1.414  -0.000  0.006
8.302474  -0.084  -0.020  -0.390  -0.313  -0.000  0.006
8.305475  -0.084  -0.020  -0.390  -0.313  -0.000  0.006
8.308475  -0.107  -0.038  -2.914  -2.260  -0.000  0.006
8.312475  -0.107  -0.038  -2.914  -2.260  -0.000  0.006
8.315475  -0.107  -0.038  -2.914  -2.260  -0.000  0.006
8.318475  -0.112  -0.042  -0.645  -0.500  -0.000  0.006
8.321476  -0.112  -0.042  -0.645  -0.500  -0.000  0.006
8.324476  -0.113  -0.043  -0.143  -0.111  -0.000  0.006
8.327476  -0.113  -0.043  -0.143  -0.111  -0.000  0.003
8.330476  -0.114  -0.043  -0.032  -0.025  -0.000  0.003
8.333476  -0.114  -0.043  -0.032  -0.025  -0.000  0.003
8.336476  -0.114  -0.043  -0.032  -0.025  -0.000  0.003
8.339477  -0.114  -0.043  -0.007  -0.005  -0.000  0.003
8.343477  -0.114  -0.043  -0.007  -0.005  -0.000  0.003
8.346477  -0.114  -0.043  -0.002  -0.001  -0.000  0.003
8.349477  -0.114  -0.043  -0.002  -0.001  -0.000  0.003
8.352477  -0.125  -0.052  -1.447  -1.130  -0.000  0.003
8.355477  -0.125  -0.052  -1.447  -1.130  -0.000  0.003
8.358478  -0.125  -0.052  -1.447  -1.130  -0.000  0.003
8.361478  -0.136  -0.064  -1.329  -1.471  -0.000  0.003
8.364478  -0.136  -0.064  -1.329  -1.471  -0.000  0.003
8.367478  -0.159  -0.086  -2.818  -2.807  -0.000  0.003
8.370478  -0.159  -0.086  -2.818  -2.807  -0.000  0.003
8.373478  -0.169  -0.101  -1.284  -1.886  -0.000  0.003
8.377479  -0.169  -0.101  -1.284  -1.886  -0.000  0.003
8.380479  -0.169  -0.101  -1.284  -1.886  -0.000  0.003
8.383479  -0.184  -0.121  -1.938  -2.398  -0.000  0.003
8.386479  -0.184  -0.121  -1.938  -2.398  -0.000  0.003
8.389479  -0.194  -0.134  -1.211  -1.653  -0.000  0.000
8.392480  -0.194  -0.134  -1.211  -1.653  -0.000  0.000
8.395480  -0.201  -0.144  -0.936  -1.316  -0.000  0.000
8.398480  -0.201  -0.144  -0.936  -1.316  -0.000  0.000
8.401480  -0.201  -0.144  -0.936  -1.316  -0.000  0.000
8.404480  -0.217  -0.156  -1.944  -1.451  -0.000  0.000
8.407480  -0.217  -0.156  -1.944  -1.451  -0.000  0.000
8.410481  -0.220  -0.159  -0.430  -0.321  -0.000  0.000
8.413481  -0.220  -0.159  -0.430  -0.321  -0.000  0.000
8.416481  -0.231  -0.165  -1.357  -0.751  -0.000  0.000
8.419481  -0.231  -0.165  -1.357  -0.751  -0.000  0.000
8.422481  -0.231  -0.165  -1.357  -0.751  -0.000  0.000
8.425481  -0.244  -0.171  -1.616  -0.790  -0.000  0.000
8.428482  -0.244  -0.171  -1.616  -0.790  -0.000  0.000
8.431482  -0.257  -0.177  -1.547  -0.779  -0.000  0.000
8.434482  -0.257  -0.177  -1.547  -0.779  -0.000  0.000
8.437482  -0.268  -0.182  -1.392  -0.645  -0.000  0.000
8.440482  -0.268  -0.182  -1.392  -0.645  -0.000  0.000
8.443482  -0.268  -0.182  -1.392  -0.645  -0.000  0.000
8.446483  -0.279  -0.188  -1.346  -0.661  -0.000  0.000
8.449483  -0.279  -0.188  -1.346  -0.661  -0.000  -0.003
8.452483  -0.288  -0.193  -1.229  -0.710  -0.000  -0.003
8.455483  -0.288  -0.193  -1.229  -0.710  -0.000  -0.003
8.459483  -0.291  -0.195  -0.272  -0.157  -0.000  -0.003
8.463484  -0.291  -0.195  -0.272  -0.157  -0.000  -0.003
8.470484  -0.291  -0.195  -0.272  -0.157  -0.000  -0.006
8.473484  -0.306  -0.201  -1.982  -0.855  -0.000  -0.006
8.476484  -0.306  -0.201  -1.982  -0.855  -0.000  -0.006
8.479485  -0.319  -0.209  -1.610  -0.968  -0.000  -0.006
8.482485  -0.319  -0.209  -1.610  -0.968  -0.000  -0.006
8.485485  -0.330  -0.219  -1.380  -1.301  -0.000  -0.006
8.488485  -0.330  -0.219  -1.380  -1.301  -0.000  -0.009
8.491485  -0.330  -0.219  -1.380  -1.301  -0.000  -0.009
8.494485  -0.333  -0.222  -0.305  -0.288  -0.000  -0.009
8.497486  -0.333  -0.222  -0.305  -0.288  -0.000  -0.012
8.500486  -0.338  -0.232  -0.718  -1.291  -0.000  -0.012
8.503486  -0.338  -0.232  -0.718  -1.291  -0.000  -0.012
8.506486  -0.340  -0.241  -0.142  -1.100  -0.000  -0.012
8.509486  -0.340  -0.241  -0.142  -1.100  -0.000  -0.015
8.512486  -0.340  -0.241  -0.142  -1.100  -0.000  -0.015
8.515487  -0.330  -0.247  1.213  -0.819  -0.000  -0.015
8.518487  -0.330  -0.247  1.213  -0.819  -0.000  -0.015
8.521487  -0.315  -0.260  1.905  -1.583  -0.000  -0.018
8.524487  -0.315  -0.260  1.905  -1.583  -0.000  -0.021
8.527487  -0.309  -0.276  0.668  -1.984  -0.000  -0.021
8.530487  -0.309  -0.276  0.668  -1.984  -0.000  -0.021
8.533488  -0.309  -0.276  0.668  -1.984  -0.000  -0.021
8.536488  -0.308  -0.280  0.148  -0.439  -0.000  -0.025
8.539488  -0.308  -0.280  0.148  -0.439  -0.000  -0.025
8.542488  -0.311  -0.290  -0.318  -1.252  -0.000  -0.025
8.545488  -0.311  -0.290  -0.318  -1.252  -0.000  -0.025
8.548488  -0.308  -0.302  0.294  -1.504  -0.000  -0.028
8.551489  -0.308  -0.302  0.294  -1.504  -0.000  -0.028
8.554489  -0.308  -0.302  0.294  -1.504  -0.000  -0.028
8.557489  -0.306  -0.315  0.246  -1.653  -0.000  -0.028
8.560489  -0.306  -0.315  0.246  -1.653  -0.000  -0.028
8.563489  -0.299  -0.316  0.874  -0.114  -0.000  -0.028
8.566490  -0.299  -0.316  0.874  -0.114  -0.000  -0.028
8.569490  -0.284  -0.295  1.937  2.611  -0.000  -0.028
8.572490  -0.284  -0.295  1.937  2.611  -0.000  -0.028
8.576490  -0.284  -0.295  1.937  2.611  -0.000  -0.028
8.579490  -0.280  -0.290  0.429  0.578  -0.000  -0.028
8.582490  -0.280  -0.290  0.429  0.578  -0.000  -0.028
8.585491  -0.280  -0.289  0.095  0.128  -0.000  -0.028
8.588491  -0.280  -0.289  0.095  0.128  -0.000  -0.028
8.591491  -0.280  -0.289  0.021  0.028  -0.000  -0.028
8.594491  -0.280  -0.289  0.021  0.028  -0.000  -0.028
8.597491  -0.280  -0.289  0.021  0.028  -0.000  -0.028
8.600491  -0.279  -0.289  0.005  0.006  -0.000  -0.028
8.603492  -0.279  -0.289  0.005  0.006  -0.000  -0.028
8.606492  -0.279  -0.289  0.001  0.001  -0.000  -0.028
8.609492  -0.279  -0.289  0.001  0.001  -0.000  -0.028
8.612492  -0.274  -0.270  0.707  2.413  -0.000  -0.028
8.615492  -0.274  -0.270  0.707  2.413  -0.000  -0.028
8.618492  -0.274  -0.270  0.707  2.413  -0.000  -0.028
8.621493  -0.275  -0.259  -0.113  1.302  -0.000  -0.028
8.624493  -0.275  -0.259  -0.113  1.302  -0.000  -0.028
8.627493  -0.278  -0.264  -0.444  -0.666  -0.000  -0.028
8.630493  -0.278  -0.264  -0.444  -0.666  -0.000  -0.031
8.633493  -0.274  -0.263  0.482  0.226  -0.000  -0.031
8.636494  -0.274  -0.263  0.482  0.226  -0.000  -0.031
8.639494  -0.274  -0.263  0.482  0.226  -0.000  -0.031
8.642494  -0.260  -0.254  1.861  1.127  -0.000  -0.031
8.645494  -0.260  -0.254  1.861  1.127  -0.000  -0.031
8.648494  -0.237  -0.233  2.867  2.631  -0.000  -0.031
8.651494  -0.237  -0.233  2.867  2.631  -0.000  -0.031
8.654495  -0.226  -0.225  1.292  0.913  -0.000  -0.031
8.657495  -0.226  -0.225  1.292  0.913  -0.000  -0.031
8.660495  -0.226  -0.225  1.292  0.913  -0.000  -0.031
8.663495  -0.213  -0.221  1.624  0.558  -0.000  -0.031
8.666495  -0.213  -0.221  1.624  0.558  -0.000  -0.031
8.669495  -0.210  -0.220  0.359  0.123  -0.000  -0.031
8.672496  -0.210  -0.220  0.359  0.123  -0.000  -0.031
8.675496  -0.204  -0.209  0.845  1.387  -0.000  -0.031
8.678496  -0.204  -0.209  0.845  1.387  -0.000  -0.031
8.724499  -0.204  -0.209  0.845  1.387  -0.000  -0.031
8.727499  -0.190  -0.194  1.729  1.879  -0.000  -0.031
8.730499  -0.190  -0.194  1.729  1.879  -0.000  -0.031
8.733499  -0.164  -0.162  3.281  4.023  -0.000  -0.031
8.736499  -0.164  -0.162  3.281  4.023  -0.000  -0.031
8.739499  -0.154  -0.142  1.198  2.483  -0.000  -0.031
8.742500  -0.154  -0.142  1.198  2.483  -0.000  -0.031
8.745500  -0.154  -0.142  1.198  2.483  -0.000  -0.031
8.748500  -0.148  -0.127  0.748  1.790  -0.000  -0.031
8.751500  -0.148  -0.127  0.748  1.790  -0.000  -0.031
8.754500  -0.131  -0.104  2.130  2.911  -0.000  -0.031
8.757500  -0.131  -0.104  2.130  2.911  -0.000  -0.031
8.760501  -0.115  -0.085  1.983  2.374  -0.000  -0.031
8.764501  -0.115  -0.085  1.983  2.374  -0.000  -0.031
8.768501  -0.115  -0.085  1.983  2.374  -0.000  -0.031
8.773501  -0.086  -0.065  3.628  2.482  -0.000  -0.031
8.776502  -0.086  -0.065  3.628  2.482  -0.000  -0.031
8.781502  -0.062  -0.048  3.034  2.103  -0.000  -0.031
8.786502  -0.062  -0.048  3.034  2.103  -0.000  -0.031
8.789502  -0.050  -0.039  1.505  1.217  -0.000  -0.031
8.792502  -0.050  -0.039  1.505  1.217  -0.000  -0.031
8.795503  -0.050  -0.039  1.505  1.217  -0.000  -0.031
8.798503  -0.034  -0.018  1.945  2.637  -0.000  -0.031
8.801503  -0.034  -0.018  1.945  2.637  -0.000  -0.031
8.804503  -0.031  -0.013  0.431  0.584  -0.000  -0.031
8.807503  -0.031  -0.013  0.431  0.584  -0.000  -0.031
8.810503  -0.027  -0.005  0.464  0.931  -0.000  -0.031
8.813504  -0.027  -0.005  0.464  0.931  -0.000  -0.031
8.817504  -0.027  -0.005  0.464  0.931  -0.000  -0.031
8.820504  -0.021  0.000  0.710  0.725  -0.000  -0.031
8.823504  -0.021  0.000  0.710  0.725  -0.000  -0.031
8.826504  -0.020  0.002  0.157  0.160  -0.000  -0.031
8.830505  -0.020  0.002  0.157  0.160  -0.000  -0.031
8.833505  -0.014  0.005  0.799  0.419  -0.000  -0.031
8.836505  -0.014  0.005  0.799  0.419  -0.000  -0.031
8.839505  -0.014  0.005  0.799  0.419  -0.000  -0.031
8.843505  -0.012  0.006  0.177  0.093  -0.000  -0.031
8.846506  -0.012  0.006  0.177  0.093  -0.000  -0.031
8.849506  -0.012  0.006  0.039  0.021  -0.000  -0.031
8.852506  -0.012  0.006  0.039  0.021  -0.000  -0.031
8.855506  -0.012  0.006  0.009  0.005  -0.000  -0.031
8.858506  -0.012  0.006  0.009  0.005  -0.000  -0.031
8.861506  -0.012  0.006  0.009  0.005  -0.000  -0.028
8.864507  -0.012  0.006  0.002  0.001  -0.000  -0.028
8.867507  -0.012  0.006  0.002  0.001  -0.000  -0.028
8.870507  -0.012  0.006  0.000  0.000  -0.000  -0.028
8.873507  -0.012  0.006  0.000  0.000  -0.000  -0.028
8.876507  0.003  0.009  1.875  0.322  -0.000  -0.028
8.880507  0.003  0.009  1.875  0.322  -0.000  -0.028
8.883508  0.003  0.009  1.875  0.322  -0.000  -0.028
8.886508  0.013  0.013  1.281  0.510  -0.000  -0.028
8.889508  0.013  0.013  1.281  0.510  -0.000  -0.028
8.892508  0.018  0.014  0.592  0.155  -0.000  -0.028
8.895508  0.018  0.014  0.592  0.155  -0.000  -0.028
8.898509  0.013  0.016  -0.641  0.240  -0.000  -0.028
8.901509  0.013  0.016  -0.641  0.240  -0.000  -0.028
8.904509  0.013  0.016  -0.641  0.240  -0.000  -0.028
8.907509  0.008  0.016  -0.577  0.001  -0.000  -0.028
8.910509  0.008  0.016  -0.577  0.001  -0.000  -0.028
8.913509  0.006  0.016  -0.324  0.015  -0.000  -0.028
8.916510  0.006  0.016  -0.324  0.015  -0.000  -0.028
8.919510  0.012  0.015  0.750  -0.102  -0.000  -0.028
8.922510  0.012  0.015  0.750  -0.102  -0.000  -0.028
8.925510  0.012  0.015  0.750  -0.102  -0.000  -0.028
8.928510  0.018  0.012  0.816  -0.370  -0.000  -0.028
8.931510  0.018  0.012  0.816  -0.370  -0.000  -0.028
8.934511  0.023  0.011  0.620  -0.097  -0.000  -0.028
8.937511  0.023  0.011  0.620  -0.097  -0.000  -0.028
8.940511  0.029  0.012  0.779  0.118  -0.000  -0.028
8.943511  0.029  0.012  0.779  0.118  -0.000  -0.028
8.946511  0.029  0.012  0.779  0.118  -0.000  -0.028
8.949511  0.034  0.012  0.513  0.004  -0.000  -0.028
8.952512  0.034  0.012  0.513  0.004  -0.000  -0.028
8.955512  0.036  0.011  0.285  -0.180  -0.000  -0.028
8.958512  0.036  0.011  0.285  -0.180  -0.000  -0.028
8.961512  0.037  0.010  0.186  -0.052  -0.000  -0.028
8.964512  0.037  0.010  0.186  -0.052  -0.000  -0.028
8.967512  0.037  0.010  0.186  -0.052  -0.000  -0.028
8.970513  0.036  0.011  -0.109  0.103  -0.000  -0.028
8.973513  0.036  0.011  -0.109  0.103  -0.000  -0.028
8.977513  0.036  0.011  -0.024  0.023  -0.000  -0.028
8.980513  0.036  0.011  -0.024  0.023  -0.000  -0.028
8.983513  0.035  0.011  -0.129  -0.031  -0.000  -0.028
8.986514  0.035  0.011  -0.129  -0.031  -0.000  -0.028
8.989514  0.035  0.011  -0.129  -0.031  -0.000  -0.028
8.993514  0.035  0.009  -0.039  -0.266  -0.000  -0.028
8.996514  0.035  0.009  -0.039  -0.266  -0.000  -0.028
8.999514  0.036  0.009  0.084  -0.012  -0.000  -0.028
9.002514  0.036  0.009  0.084  -0.012  -0.000  -0.028
9.005515  0.039  0.010  0.436  0.151  -0.000  -0.028
9.008515  0.039  0.010  0.436  0.151  -0.000  -0.028
9.011515  0.039  0.010  0.436  0.151  -0.000  -0.028
9.014515  0.043  0.010  0.445  -0.043  -0.000  -0.028
9.017515  0.043  0.010  0.445  -0.043  -0.000  -0.028
9.020515  0.045  0.011  0.283  0.141  -0.000  -0.028
9.023516  0.045  0.011  0.283  0.141  -0.000  -0.028
9.026516  0.045  0.011  0.063  0.031  -0.000  -0.028
9.029516  0.045  0.011  0.063  0.031  -0.000  -0.028
9.032516  0.045  0.011  0.063  0.031  -0.000  -0.028
9.035516  0.043  0.010  -0.248  -0.111  -0.000  -0.028
9.038517  0.043  0.010  -0.248  -0.111  -0.000  -0.028
9.041517  0.040  0.011  -0.443  0.023  -0.000  -0.028
9.044517  0.040  0.011  -0.443  0.023  -0.000  -0.028
9.047517  0.040  0.012  0.000  0.201  -0.000  -0.028
9.050517  0.040  0.012  0.000  0.201  -0.000  -0.028
9.053517  0.040  0.012  0.000  0.201  -0.000  -0.028
9.056518  0.042  0.012  0.252  -0.005  -0.000  -0.028
9.059518  0.042  0.012  0.252  -0.005  -0.000  -0.028
9.062518  0.041  0.013  -0.085  0.156  -0.000  -0.028
9.065518  0.041  0.013  -0.085  0.156  -0.000  -0.028
9.068518  0.041  0.014  -0.019  0.035  -0.000  -0.028
9.071518  0.041  0.014  -0.019  0.035  -0.000  -0.028
9.074519  0.041  0.014  -0.019  0.035  -0.000  -0.028
9.077519  0.041  0.016  0.010  0.260  -0.000  -0.028
9.081519  0.041  0.016  0.010  0.260  -0.000  -0.028
9.084519  0.045  0.015  0.513  -0.113  -0.000  -0.028
9.087519  0.045  0.015  0.513  -0.113  -0.000  -0.028
9.092520  0.046  0.015  0.114  -0.025  -0.000  -0.028
9.095520  0.046  0.015  0.114  -0.025  -0.000  -0.028
9.100520  0.046  0.015  0.114  -0.025  -0.000  -0.028
9.103520  0.046  0.015  0.025  -0.006  -0.000  -0.028
9.106520  0.046  0.015  0.025  -0.006  -0.000  -0.028
9.109521  0.046  0.015  0.006  -0.001  -0.000  -0.028
9.112521  0.046  0.015  0.006  -0.001  -0.000  -0.028
9.116521  0.046  0.015  0.001  -0.000  -0.000  -0.028
9.120521  0.046  0.015  0.001  -0.000  -0.000  -0.028
9.123521  0.046  0.015  0.001  -0.000  -0.000  -0.028
9.127522  0.046  0.015  0.000  -0.000  -0.000  -0.028
9.130522  0.046  0.015  0.000  -0.000  -0.000  -0.028
9.133522  0.046  0.015  0.000  -0.000  -0.000  -0.028
9.136522  0.046  0.015  0.000  -0.000  -0.000  -0.028
9.139522  0.046  0.015  0.000  -0.000  -0.000  -0.028
9.143523  0.046  0.015  0.000  -0.000  -0.000  -0.028
9.146523  0.046  0.015  0.000  -0.000  -0.000  -0.028
9.149523  0.046  0.015  0.000  -0.000  -0.000  -0.028
9.152523  0.046  0.015  0.000  -0.000  -0.000  -0.028
9.155523  0.053  0.014  0.867  -0.125  -0.000  -0.028
9.158523  0.053  0.014  0.867  -0.125  -0.000  -0.028
9.161524  0.057  0.014  0.460  0.002  -0.000  -0.028
9.164524  0.057  0.014  0.460  0.002  -0.000  -0.028
9.167524  0.057  0.014  0.460  0.002  -0.000  -0.028
9.170524  0.061  0.013  0.436  -0.078  -0.000  -0.028
9.173524  0.061  0.013  0.436  -0.078  -0.000  -0.028
9.177524  0.060  0.015  -0.112  0.256  -0.000  -0.028
9.180525  0.060  0.015  -0.112  0.256  -0.000  -0.028
9.183525  0.060  0.016  0.059  0.105  -0.000  -0.028
9.186525  0.060  0.016  0.059  0.105  -0.000  -0.028
9.189525  0.060  0.016  0.059  0.105  -0.000  -0.028
9.192525  0.066  0.016  0.761  0.050  -0.000  -0.028
9.195525  0.066  0.016  0.761  0.050  -0.000  -0.028
9.198526  0.075  0.018  1.078  0.212  -0.000  -0.028
9.201526  0.075  0.018  1.078  0.212  -0.000  -0.028
9.204526  0.094  0.020  2.432  0.213  -0.000  -0.028
9.207526  0.094  0.020  2.432  0.213  -0.000  -0.025
9.210526  0.094  0.020  2.432  0.213  -0.000  -0.025
9.213527  0.102  0.020  0.970  0.103  -0.000  -0.025
9.216527  0.102  0.020  0.970  0.103  -0.000  -0.025
9.219527  0.103  0.024  0.164  0.498  -0.000  -0.025
9.222527  0.103  0.024  0.164  0.498  -0.000  -0.025
9.225527  0.096  0.025  -0.980  0.104  -0.000  -0.025
9.228527  0.096  0.025  -0.980  0.104  -0.000  -0.025
9.231528  0.096  0.025  -0.980  0.104  -0.000  -0.025
9.234528  0.088  0.028  -0.984  0.322  -0.000  -0.025
9.237528  0.088  0.028  -0.984  0.322  -0.000  -0.025
9.240528  0.078  0.032  -1.204  0.483  -0.000  -0.025
9.243528  0.078  0.032  -1.204  0.483  -0.000  -0.025
9.246528  0.074  0.032  -0.529  0.038  -0.000  -0.025
9.249529  0.074  0.032  -0.529  0.038  -0.000  -0.025
9.252529  0.074  0.032  -0.529  0.038  -0.000  -0.025
9.255529  0.072  0.032  -0.184  0.059  -0.000  -0.025
9.258529  0.072  0.032  -0.184  0.059  -0.000  -0.025
9.261529  0.072  0.033  -0.041  0.013  -0.000  -0.025
9.264529  0.072  0.033  -0.041  0.013  -0.000  -0.025
9.267530  0.067  0.034  -0.643  0.126  -0.000  -0.025
9.270530  0.067  0.034  -0.643  0.126  -0.000  -0.025
9.273530  0.067  0.034  -0.643  0.126  -0.000  -0.025
9.276530  0.066  0.034  -0.142  0.028  -0.000  -0.025
9.279530  0.066  0.034  -0.142  0.028  -0.000  -0.025
9.282530  0.063  0.031  -0.331  -0.325  -0.000  -0.025
9.285531  0.063  0.031  -0.331  -0.325  -0.000  -0.025
9.288531  0.061  0.028  -0.314  -0.394  -0.000  -0.025
9.291531  0.061  0.028  -0.314  -0.394  -0.000  -0.025
9.294531  0.061  0.028  -0.314  -0.394  -0.000  -0.025
9.297531  0.057  0.027  -0.439  -0.144  -0.000  -0.025
9.300532  0.057  0.027  -0.439  -0.144  -0.000  -0.025
9.303532  0.056  0.027  -0.097  -0.032  -0.000  -0.025
9.306532  0.056  0.027  -0.097  -0.032  -0.000  -0.025
9.309532  0.050  0.024  -0.826  -0.303  -0.000  -0.025
9.312532  0.050  0.024  -0.826  -0.303  -0.000  -0.025
9.315532  0.050  0.024  -0.826  -0.303  -0.000  -0.025
9.318533  0.041  0.021  -1.025  -0.462  -0.000  -0.025
9.321533  0.041  0.021  -1.025  -0.462  -0.000  -0.025
9.324533  0.035  0.019  -0.807  -0.146  -0.000  -0.025
9.327533  0.035  0.019  -0.807  -0.146  -0.000  -0.025
9.330533  0.027  0.017  -1.039  -0.280  -0.000  -0.025
9.333533  0.027  0.017  -1.039  -0.280  -0.000  -0.025
9.336534  0.027  0.017  -1.039  -0.280  -0.000  -0.025
9.340534  0.017  0.011  -1.232  -0.751  -0.000  -0.025
9.343534  0.017  0.011  -1.232  -0.751  -0.000  -0.025
9.346534  0.015  0.010  -0.273  -0.166  -0.000  -0.025
9.349534  0.015  0.010  -0.273  -0.166  -0.000  -0.025
9.353535  0.014  0.009  -0.060  -0.037  -0.000  -0.025
9.356535  0.014  0.009  -0.060  -0.037  -0.000  -0.025
9.360535  0.014  0.009  -0.060  -0.037  -0.000  -0.025
9.363535  0.014  0.009  -0.013  -0.008  -0.000  -0.025
9.366535  0.014  0.009  -0.013  -0.008  -0.000  -0.025
9.369535  0.014  0.009  -0.003  -0.002  -0.000  -0.025
9.372536  0.014  0.009  -0.003  -0.002  -0.000  -0.025
9.375536  0.014  0.009  -0.001  -0.000  -0.000  -0.025
9.378536  0.014  0.009  -0.001  -0.000  -0.000  -0.025
